,Unnamed: 0,Country,City,Year,co,no2,o3,pm10,pm25,so2,lat,lon
107,107,BG,Burgas,2018,0.200558659217877,7.128415300546448,25.037704918032784,22.0,,5.352459016393443,42.4936616,27.4721276
108,108,BG,Burgas,2019,,6.477567567567567,18.023513513513517,22.21857923497268,,5.985135135135135,42.4936616,27.4721276
109,109,BG,Burgas,2020,0.1,5.692613636363636,15.584745762711863,25.141242937853107,,7.352542372881357,42.4936616,27.4721276
110,110,BG,Burgas,2021,0.1,5.771578947368421,18.43,25.33684210526316,,6.13578947368421,42.4936616,27.4721276
111,111,BG,Burgas,2022,0.1,4.816845878136201,19.805017921146955,22.470149253731343,,5.008602150537635,42.4936616,27.4721276
112,112,BG,Burgas,2023,,6.4,5.8,,,5.5,42.4936616,27.4721276
113,113,BG,Plovdiv,2018,,12.648905109489052,21.409160305343512,32.279411764705884,,4.848175182481752,42.1418541,24.7499297
114,114,BG,Plovdiv,2019,0.1,13.016304347826088,16.96135135135135,32.176151761517616,,5.860810810810811,42.1418541,24.7499297
115,115,BG,Plovdiv,2020,0.1,11.65925925925926,17.33172804532578,29.646723646723647,2.0,4.056373937677054,42.1418541,24.7499297
116,116,BG,Plovdiv,2021,0.1,12.974338624338625,17.362864721485412,28.41005291005291,,3.648941798941799,42.1418541,24.7499297
117,117,BG,Plovdiv,2022,0.1,1.9049295774647887,17.51654929577465,26.489436619718308,,4.122222222222222,42.1418541,24.7499297
118,118,BG,Plovdiv,2023,,2.3,1.1,70.0,,,42.1418541,24.7499297
119,119,BG,Sofia,2016,0.1,5.166666666666667,16.933333333333334,16.166666666666668,,1.1666666666666667,42.6977028,23.3217359
120,120,BG,Sofia,2017,0.1176795580110497,9.701657458563536,21.424309392265197,23.939393939393938,93.00561797752808,1.1591160220994476,42.6977028,23.3217359
121,121,BG,Sofia,2018,0.1010928961748633,10.89398907103825,18.924043715846995,24.264367816091955,81.28813559322033,1.3299999999999998,42.6977028,23.3217359
122,122,BG,Sofia,2019,0.1,6.94798927613941,12.77587131367292,27.4,73.67283950617283,,42.6977028,23.3217359
