ID,Migratory route codes,Migration nodes,Bird orders,Bird families,Bird genera,English Name,Bird species,Species Authority,Migration type,The IUCN Red List (2023),Migration start year,Migration start month,Migration end year,Migration end month,"Continents (1 = North America, 2 = South America, 3 = Europe, 4 = Africa, 5 = Asia, 6 = Oceania)",Countries,Provinces,GPS_xx,GPS_yy,"Migration patterns (1 = Intercontinental migration, 2 = Intracontinental migration)","Migration routes (1 = North America↔North America, 2 = South America↔South America, 3 = Europe↔Europe, 4 = Africa↔Africa, 5 = Asia↔Asia, 6 = Oceania↔Oceania, 7 = Europe→Africa, 8 = Africa→Europe, 9 = North America→South America, 10 = South America→North America, 11 = Europe→Asia, 12 = Asia→Europe, 13 = Asia→Africa, 14 = Africa→Asia, 15 = Europe→North America, 16 = North America→Europe, 17 = Asia→Oceania, 18 = Oceania→Asia, 19 = North America→Oceania, 20 = Oceania→North America, 21 = North America→Asia)",References,Publish time,DOI
13907,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Táchira,-72.02370324,7.927277442,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13908,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Trujillo,-70.51010381,9.469217812,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13909,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Yaracuy,-68.70080951,10.31458899,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13910,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Zulia,-72.08512396,9.930203264,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13911,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Florida,-82.48494221,28.64073058,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13912,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Georgia,-83.45075937,32.65158309,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13913,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,South Carolina,-80.89759441,33.91651943,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13914,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,North Carolina,-79.38755638,35.5439709,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13915,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Virginia,-78.84083806,37.51644419,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13916,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Maryland,-76.79926957,39.05441869,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13917,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Delaware,-75.50649083,39.00950402,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13918,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Pennsylvania,-77.79915614,40.87410625,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13919,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,New Jersey,-74.67233775,40.19500732,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13920,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,1,United States,New York,-75.64852044,42.99223023,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13921,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,1,United States,Connecticut,-72.72752356,41.62219369,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13922,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,1,United States,Massachusetts,-71.81280979,42.2582978,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13923,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,1,United States,Vermont,-72.66389349,44.0739834,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13924,567,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,1,United States,New Hampshire,-71.57815037,43.68791125,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13925,567,Destination,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,1,Canada,Québec,-71.83874663,53.44907898,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13926,568,Origin,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,United States,New York,-75.64852044,42.99223023,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13927,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,United States,Connecticut,-72.72752356,41.62219369,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13928,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,United States,Massachusetts,-71.81280979,42.2582978,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13929,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,United States,Vermont,-72.66389349,44.0739834,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13930,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,United States,New Hampshire,-71.57815037,43.68791125,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13931,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,Canada,Québec,-71.83874663,53.44907898,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13932,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,United States,Virginia,-78.84083806,37.51644419,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13933,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2015,11,1,United States,North Carolina,-79.38755638,35.5439709,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13934,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Bahamas,Inagua,-73.32208135,21.11137008,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13935,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,United Kingdom,Middle Caicos,-71.75728367,21.77457167,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13936,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,United Kingdom,North Caicos,-71.96442064,21.88225631,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13937,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,United Kingdom,Providenciales and West Caicos,-72.2964739,21.7705412,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13938,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,Bahoruco,-71.32594067,18.50863269,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13939,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,Dajabón,-71.59479993,19.4308584,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13940,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,Independencia,-71.6170512,18.42689622,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13941,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,La Estrelleta,-71.60207833,18.99625536,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13942,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,Monte Cristi,-71.44481407,19.71605049,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13943,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,Pedernales,-71.52835976,17.96046164,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13944,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,San Juan,-71.27828195,18.87288571,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13945,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Dominican Republic,Santiago Rodríguez,-71.31139464,19.37350994,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13946,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Centre,-71.98171951,19.0095769,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13947,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,L'Artibonite,-72.56710797,19.3319719,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13948,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Nippes,-73.39508147,18.43291069,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13949,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Nord-Est,-71.8883279,19.50860763,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13950,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Nord-Ouest,-73.03692965,19.82121744,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13951,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Nord,-72.29704524,19.60002971,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13952,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Ouest,-72.42536269,18.57803122,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13953,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Sud-Est,-72.36030199,18.252826,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13954,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,1,Haiti,Sud,-73.71586649,18.27965358,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13955,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Colombia,Cesar,-73.53626458,9.518462085,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13956,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Colombia,La Guajira,-72.45516693,11.45658717,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13957,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Colombia,Magdalena,-74.26465251,10.18911826,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13958,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Falcón,-69.78912362,11.07843589,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13959,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Lara,-69.76569099,10.18108198,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13960,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Mérida,-71.25037877,8.528325445,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13961,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Portuguesa,-69.24748853,9.030893242,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13962,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Trujillo,-70.51010381,9.469217812,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13963,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Trujillo,-70.51010381,9.469217812,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13964,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Algeria,Oran,-75.59169707,6.910416654,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13965,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Algeria,Oran,-75.59169707,6.910416654,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13966,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Algeria,Relizane,-74.51445709,8.712907318,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13967,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Algeria,Sétif,-73.12176349,5.759532068,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13968,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Colombia,Cesar,-73.53626458,9.518462085,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13969,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Colombia,Norte de Santander,-72.88932802,8.077473169,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13970,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Colombia,Santander,-73.51501539,6.675394056,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13971,568,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Apure,-68.78671091,7.12458817,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13972,568,Destination,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,11 ,2013,11,2,Venezuela,Barinas,-69.85877206,8.141256481,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
28872,1061,Origin,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,Vermont,-72.66389349,44.0739834,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28873,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,Massachusetts,-71.81280979,42.2582978,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28874,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,Connecticut,-72.72752356,41.62219369,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28875,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,New York,-75.64852044,42.99223023,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28876,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,New Jersey,-74.67233775,40.19500732,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28877,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,Delaware,-75.50649083,39.00950402,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28878,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,Maryland,-76.79926957,39.05441869,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28879,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,Virginia,-78.84083806,37.51644419,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28880,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,United States,North Carolina,-79.38755638,35.5439709,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28881,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Acklins,-73.99636356,22.47742034,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28882,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Berry Islands,-77.82709336,25.61804891,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28883,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Black Point,-76.36502596,24.04984917,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28884,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Cat Island,-75.5032958,24.35596758,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28885,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Central Abaco,-77.16701913,26.44555091,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28886,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Central Andros,-77.9325828,24.42060377,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28887,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Central Eleuthera,-76.16304128,25.12323857,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28888,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,Crooked Island,-74.16305516,22.76449698,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
28889,1061,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2016 ,9 ,2016,12,1,Bahamas,East Grand Bahama,-78.14134335,26.67171606,1,9,"Prevalent transoceanic fall migration by a 30-gram songbird, the Bobolink",2018,DOI:10.1642/AUK-18-56.1
